area,item,year,avg_rain_mm,pesticides_tonnes,avg_temp,area_code,hg/ha_yield,item_code
australia,"rice, paddy",1996,534.0,31185.0,16.116666666666667,10,63540.0,27
australia,"rice, paddy",1996,534.0,31185.0,16.116666666666667,10,63540.0,27
australia,"rice, paddy",1996,534.0,31185.0,16.116666666666667,10,63540.0,27
australia,"rice, paddy",1996,534.0,31185.0,16.116666666666667,10,63540.0,27
australia,sorghum,1996,534.0,31185.0,16.116666666666667,10,20677.0,83
australia,sorghum,1996,534.0,31185.0,16.116666666666667,10,20677.0,83
australia,sorghum,1996,534.0,31185.0,16.116666666666667,10,20677.0,83
australia,sorghum,1996,534.0,31185.0,16.116666666666667,10,20677.0,83
australia,sorghum,1996,534.0,31185.0,16.116666666666667,10,20677.0,83
australia,sorghum,1996,534.0,31185.0,16.116666666666667,10,20677.0,83
australia,soybeans,1996,534.0,31185.0,16.116666666666667,10,18740.0,236
australia,soybeans,1996,534.0,31185.0,16.116666666666667,10,18740.0,236
australia,soybeans,1996,534.0,31185.0,16.116666666666667,10,18740.0,236
australia,soybeans,1996,534.0,31185.0,16.116666666666667,10,18740.0,236
australia,soybeans,1996,534.0,31185.0,16.116666666666667,10,18740.0,236
australia,soybeans,1996,534.0,31185.0,16.116666666666667,10,18740.0,236
australia,sweet potatoes,1996,534.0,31185.0,16.116666666666667,10,172474.0,122
australia,sweet potatoes,1996,534.0,31185.0,16.116666666666667,10,172474.0,122
australia,sweet potatoes,1996,534.0,31185.0,16.116666666666667,10,172474.0,122
australia,sweet potatoes,1996,534.0,31185.0,16.116666666666667,10,172474.0,122
australia,sweet potatoes,1996,534.0,31185.0,16.116666666666667,10,172474.0,122
australia,sweet potatoes,1996,534.0,31185.0,16.116666666666667,10,172474.0,122
australia,wheat,1996,534.0,31185.0,16.116666666666667,10,21673.0,15
australia,wheat,1996,534.0,31185.0,16.116666666666667,10,21673.0,15
australia,wheat,1996,534.0,31185.0,16.116666666666667,10,21673.0,15
australia,wheat,1996,534.0,31185.0,16.116666666666667,10,21673.0,15
australia,wheat,1996,534.0,31185.0,16.116666666666667,10,21673.0,15
australia,wheat,1996,534.0,31185.0,16.116666666666667,10,21673.0,15
australia,maize,1997,534.0,34091.0,16.525000000000002,10,59403.0,56
australia,maize,1997,534.0,34091.0,16.525000000000002,10,59403.0,56
australia,maize,1997,534.0,34091.0,16.525000000000002,10,59403.0,56
australia,maize,1997,534.0,34091.0,16.525000000000002,10,59403.0,56
australia,maize,1997,534.0,34091.0,16.525000000000002,10,59403.0,56
australia,maize,1997,534.0,34091.0,16.525000000000002,10,59403.0,56
australia,potatoes,1997,534.0,34091.0,16.525000000000002,10,313056.0,116
australia,potatoes,1997,534.0,34091.0,16.525000000000002,10,313056.0,116
australia,potatoes,1997,534.0,34091.0,16.525000000000002,10,313056.0,116
australia,potatoes,1997,534.0,34091.0,16.525000000000002,10,313056.0,116
australia,potatoes,1997,534.0,34091.0,16.525000000000002,10,313056.0,116
australia,potatoes,1997,534.0,34091.0,16.525000000000002,10,313056.0,116
australia,"rice, paddy",1997,534.0,34091.0,16.525000000000002,10,83263.0,27
australia,"rice, paddy",1997,534.0,34091.0,16.525000000000002,10,83263.0,27
australia,"rice, paddy",1997,534.0,34091.0,16.525000000000002,10,83263.0,27
australia,"rice, paddy",1997,534.0,34091.0,16.525000000000002,10,83263.0,27
australia,"rice, paddy",1997,534.0,34091.0,16.525000000000002,10,83263.0,27
australia,"rice, paddy",1997,534.0,34091.0,16.525000000000002,10,83263.0,27
australia,sorghum,1997,534.0,34091.0,16.525000000000002,10,26195.0,83
australia,sorghum,1997,534.0,34091.0,16.525000000000002,10,26195.0,83
australia,sorghum,1997,534.0,34091.0,16.525000000000002,10,26195.0,83
australia,sorghum,1997,534.0,34091.0,16.525000000000002,10,26195.0,83
australia,sorghum,1997,534.0,34091.0,16.525000000000002,10,26195.0,83
australia,sorghum,1997,534.0,34091.0,16.525000000000002,10,26195.0,83
australia,soybeans,1997,534.0,34091.0,16.525000000000002,10,18974.0,236
australia,soybeans,1997,534.0,34091.0,16.525000000000002,10,18974.0,236
australia,soybeans,1997,534.0,34091.0,16.525000000000002,10,18974.0,236
australia,soybeans,1997,534.0,34091.0,16.525000000000002,10,18974.0,236
australia,soybeans,1997,534.0,34091.0,16.525000000000002,10,18974.0,236
australia,soybeans,1997,534.0,34091.0,16.525000000000002,10,18974.0,236
australia,sweet potatoes,1997,534.0,34091.0,16.525000000000002,10,244444.0,122
australia,sweet potatoes,1997,534.0,34091.0,16.525000000000002,10,244444.0,122
australia,sweet potatoes,1997,534.0,34091.0,16.525000000000002,10,244444.0,122
australia,sweet potatoes,1997,534.0,34091.0,16.525000000000002,10,244444.0,122
australia,sweet potatoes,1997,534.0,34091.0,16.525000000000002,10,244444.0,122
australia,sweet potatoes,1997,534.0,34091.0,16.525000000000002,10,244444.0,122
australia,wheat,1997,534.0,34091.0,16.525000000000002,10,18412.0,15
australia,wheat,1997,534.0,34091.0,16.525000000000002,10,18412.0,15
australia,wheat,1997,534.0,34091.0,16.525000000000002,10,18412.0,15
australia,wheat,1997,534.0,34091.0,16.525000000000002,10,18412.0,15
australia,wheat,1997,534.0,34091.0,16.525000000000002,10,18412.0,15
australia,wheat,1997,534.0,34091.0,16.525000000000002,10,18412.0,15
australia,maize,1998,534.0,37215.0,16.653333333333336,10,47544.0,56
australia,maize,1998,534.0,37215.0,16.653333333333336,10,47544.0,56
australia,maize,1998,534.0,37215.0,16.653333333333336,10,47544.0,56
australia,maize,1998,534.0,37215.0,16.653333333333336,10,47544.0,56
australia,maize,1998,534.0,37215.0,16.653333333333336,10,47544.0,56
australia,maize,1998,534.0,37215.0,16.653333333333336,10,47544.0,56
australia,potatoes,1998,534.0,37215.0,16.653333333333336,10,322292.0,116
australia,potatoes,1998,534.0,37215.0,16.653333333333336,10,322292.0,116
australia,potatoes,1998,534.0,37215.0,16.653333333333336,10,322292.0,116
australia,potatoes,1998,534.0,37215.0,16.653333333333336,10,322292.0,116
australia,potatoes,1998,534.0,37215.0,16.653333333333336,10,322292.0,116
australia,potatoes,1998,534.0,37215.0,16.653333333333336,10,322292.0,116
australia,"rice, paddy",1998,534.0,37215.0,16.653333333333336,10,94256.0,27
australia,"rice, paddy",1998,534.0,37215.0,16.653333333333336,10,94256.0,27
australia,"rice, paddy",1998,534.0,37215.0,16.653333333333336,10,94256.0,27
australia,"rice, paddy",1998,534.0,37215.0,16.653333333333336,10,94256.0,27
australia,"rice, paddy",1998,534.0,37215.0,16.653333333333336,10,94256.0,27
australia,"rice, paddy",1998,534.0,37215.0,16.653333333333336,10,94256.0,27
australia,sorghum,1998,534.0,37215.0,16.653333333333336,10,21321.0,83
australia,sorghum,1998,534.0,37215.0,16.653333333333336,10,21321.0,83
australia,sorghum,1998,534.0,37215.0,16.653333333333336,10,21321.0,83
australia,sorghum,1998,534.0,37215.0,16.653333333333336,10,21321.0,83
australia,sorghum,1998,534.0,37215.0,16.653333333333336,10,21321.0,83
australia,sorghum,1998,534.0,37215.0,16.653333333333336,10,21321.0,83
australia,soybeans,1998,534.0,37215.0,16.653333333333336,10,17035.0,236
australia,soybeans,1998,534.0,37215.0,16.653333333333336,10,17035.0,236
australia,soybeans,1998,534.0,37215.0,16.653333333333336,10,17035.0,236
australia,soybeans,1998,534.0,37215.0,16.653333333333336,10,17035.0,236
australia,soybeans,1998,534.0,37215.0,16.653333333333336,10,17035.0,236
australia,soybeans,1998,534.0,37215.0,16.653333333333336,10,17035.0,236
australia,sweet potatoes,1998,534.0,37215.0,16.653333333333336,10,276923.0,122
australia,sweet potatoes,1998,534.0,37215.0,16.653333333333336,10,276923.0,122
australia,sweet potatoes,1998,534.0,37215.0,16.653333333333336,10,276923.0,122
australia,sweet potatoes,1998,534.0,37215.0,16.653333333333336,10,276923.0,122
australia,sweet potatoes,1998,534.0,37215.0,16.653333333333336,10,276923.0,122
australia,sweet potatoes,1998,534.0,37215.0,16.653333333333336,10,276923.0,122
australia,wheat,1998,534.0,37215.0,16.653333333333336,10,19153.0,15
australia,wheat,1998,534.0,37215.0,16.653333333333336,10,19153.0,15
australia,wheat,1998,534.0,37215.0,16.653333333333336,10,19153.0,15
australia,wheat,1998,534.0,37215.0,16.653333333333336,10,19153.0,15
australia,wheat,1998,534.0,37215.0,16.653333333333336,10,19153.0,15
australia,wheat,1998,534.0,37215.0,16.653333333333336,10,19153.0,15
australia,maize,1999,534.0,34200.0,16.60833333333333,10,51212.0,56
australia,maize,1999,534.0,34200.0,16.60833333333333,10,51212.0,56
australia,maize,1999,534.0,34200.0,16.60833333333333,10,51212.0,56
australia,maize,1999,534.0,34200.0,16.60833333333333,10,51212.0,56
australia,maize,1999,534.0,34200.0,16.60833333333333,10,51212.0,56
australia,maize,1999,534.0,34200.0,16.60833333333333,10,51212.0,56
australia,potatoes,1999,534.0,34200.0,16.60833333333333,10,321265.0,116
australia,potatoes,1999,534.0,34200.0,16.60833333333333,10,321265.0,116
australia,potatoes,1999,534.0,34200.0,16.60833333333333,10,321265.0,116
australia,potatoes,1999,534.0,34200.0,16.60833333333333,10,321265.0,116
australia,potatoes,1999,534.0,34200.0,16.60833333333333,10,321265.0,116
australia,potatoes,1999,534.0,34200.0,16.60833333333333,10,321265.0,116
australia,"rice, paddy",1999,534.0,34200.0,16.60833333333333,10,91615.0,27
australia,"rice, paddy",1999,534.0,34200.0,16.60833333333333,10,91615.0,27
australia,"rice, paddy",1999,534.0,34200.0,16.60833333333333,10,91615.0,27
australia,"rice, paddy",1999,534.0,34200.0,16.60833333333333,10,91615.0,27
australia,"rice, paddy",1999,534.0,34200.0,16.60833333333333,10,91615.0,27
australia,"rice, paddy",1999,534.0,34200.0,16.60833333333333,10,91615.0,27
australia,sorghum,1999,534.0,34200.0,16.60833333333333,10,32215.0,83
australia,sorghum,1999,534.0,34200.0,16.60833333333333,10,32215.0,83
australia,sorghum,1999,534.0,34200.0,16.60833333333333,10,32215.0,83
australia,sorghum,1999,534.0,34200.0,16.60833333333333,10,32215.0,83
australia,sorghum,1999,534.0,34200.0,16.60833333333333,10,32215.0,83
australia,sorghum,1999,534.0,34200.0,16.60833333333333,10,32215.0,83
australia,soybeans,1999,534.0,34200.0,16.60833333333333,10,22667.0,236
australia,soybeans,1999,534.0,34200.0,16.60833333333333,10,22667.0,236
australia,soybeans,1999,534.0,34200.0,16.60833333333333,10,22667.0,236
australia,soybeans,1999,534.0,34200.0,16.60833333333333,10,22667.0,236
australia,soybeans,1999,534.0,34200.0,16.60833333333333,10,22667.0,236
australia,soybeans,1999,534.0,34200.0,16.60833333333333,10,22667.0,236
australia,sweet potatoes,1999,534.0,34200.0,16.60833333333333,10,275000.0,122
australia,sweet potatoes,1999,534.0,34200.0,16.60833333333333,10,275000.0,122
australia,sweet potatoes,1999,534.0,34200.0,16.60833333333333,10,275000.0,122
australia,sweet potatoes,1999,534.0,34200.0,16.60833333333333,10,275000.0,122
australia,sweet potatoes,1999,534.0,34200.0,16.60833333333333,10,275000.0,122
australia,sweet potatoes,1999,534.0,34200.0,16.60833333333333,10,275000.0,122
australia,wheat,1999,534.0,34200.0,16.60833333333333,10,20066.0,15
australia,wheat,1999,534.0,34200.0,16.60833333333333,10,20066.0,15
australia,wheat,1999,534.0,34200.0,16.60833333333333,10,20066.0,15
australia,wheat,1999,534.0,34200.0,16.60833333333333,10,20066.0,15
australia,wheat,1999,534.0,34200.0,16.60833333333333,10,20066.0,15
australia,wheat,1999,534.0,34200.0,16.60833333333333,10,20066.0,15
australia,maize,2000,534.0,33475.0,16.669999999999998,10,49360.0,56
australia,maize,2000,534.0,33475.0,16.669999999999998,10,49360.0,56
australia,maize,2000,534.0,33475.0,16.669999999999998,10,49360.0,56
australia,maize,2000,534.0,33475.0,16.669999999999998,10,49360.0,56
australia,maize,2000,534.0,33475.0,16.669999999999998,10,49360.0,56
australia,maize,2000,534.0,33475.0,16.669999999999998,10,49360.0,56
australia,potatoes,2000,534.0,33475.0,16.669999999999998,10,284527.0,116
australia,potatoes,2000,534.0,33475.0,16.669999999999998,10,284527.0,116
australia,potatoes,2000,534.0,33475.0,16.669999999999998,10,284527.0,116
australia,potatoes,2000,534.0,33475.0,16.669999999999998,10,284527.0,116
australia,potatoes,2000,534.0,33475.0,16.669999999999998,10,284527.0,116
australia,potatoes,2000,534.0,33475.0,16.669999999999998,10,284527.0,116
australia,"rice, paddy",2000,534.0,33475.0,16.669999999999998,10,82573.0,27
australia,"rice, paddy",2000,534.0,33475.0,16.669999999999998,10,82573.0,27
australia,"rice, paddy",2000,534.0,33475.0,16.669999999999998,10,82573.0,27
australia,"rice, paddy",2000,534.0,33475.0,16.669999999999998,10,82573.0,27
australia,"rice, paddy",2000,534.0,33475.0,16.669999999999998,10,82573.0,27
australia,"rice, paddy",2000,534.0,33475.0,16.669999999999998,10,82573.0,27
australia,sorghum,2000,534.0,33475.0,16.669999999999998,10,34003.0,83
australia,sorghum,2000,534.0,33475.0,16.669999999999998,10,34003.0,83
australia,sorghum,2000,534.0,33475.0,16.669999999999998,10,34003.0,83
australia,sorghum,2000,534.0,33475.0,16.669999999999998,10,34003.0,83
australia,sorghum,2000,534.0,33475.0,16.669999999999998,10,34003.0,83
australia,sorghum,2000,534.0,33475.0,16.669999999999998,10,34003.0,83
australia,soybeans,2000,534.0,33475.0,16.669999999999998,10,18714.0,236
australia,soybeans,2000,534.0,33475.0,16.669999999999998,10,18714.0,236
australia,soybeans,2000,534.0,33475.0,16.669999999999998,10,18714.0,236
australia,soybeans,2000,534.0,33475.0,16.669999999999998,10,18714.0,236
australia,soybeans,2000,534.0,33475.0,16.669999999999998,10,18714.0,236
australia,soybeans,2000,534.0,33475.0,16.669999999999998,10,18714.0,236
australia,sweet potatoes,2000,534.0,33475.0,16.669999999999998,10,317647.0,122
australia,sweet potatoes,2000,534.0,33475.0,16.669999999999998,10,317647.0,122
australia,sweet potatoes,2000,534.0,33475.0,16.669999999999998,10,317647.0,122
australia,sweet potatoes,2000,534.0,33475.0,16.669999999999998,10,317647.0,122
australia,sweet potatoes,2000,534.0,33475.0,16.669999999999998,10,317647.0,122
australia,sweet potatoes,2000,534.0,33475.0,16.669999999999998,10,317647.0,122
australia,wheat,2000,534.0,33475.0,16.669999999999998,10,18209.0,15
australia,wheat,2000,534.0,33475.0,16.669999999999998,10,18209.0,15
australia,wheat,2000,534.0,33475.0,16.669999999999998,10,18209.0,15
australia,wheat,2000,534.0,33475.0,16.669999999999998,10,18209.0,15
australia,wheat,2000,534.0,33475.0,16.669999999999998,10,18209.0,15
australia,wheat,2000,534.0,33475.0,16.669999999999998,10,18209.0,15
australia,maize,2001,534.0,32710.0,16.59166666666667,10,46471.0,56
australia,maize,2001,534.0,32710.0,16.59166666666667,10,46471.0,56
australia,maize,2001,534.0,32710.0,16.59166666666667,10,46471.0,56
australia,maize,2001,534.0,32710.0,16.59166666666667,10,46471.0,56
australia,maize,2001,534.0,32710.0,16.59166666666667,10,46471.0,56
australia,maize,2001,534.0,32710.0,16.59166666666667,10,46471.0,56
australia,potatoes,2001,534.0,32710.0,16.59166666666667,10,328633.0,116
australia,potatoes,2001,534.0,32710.0,16.59166666666667,10,328633.0,116
australia,potatoes,2001,534.0,32710.0,16.59166666666667,10,328633.0,116
australia,potatoes,2001,534.0,32710.0,16.59166666666667,10,328633.0,116
australia,potatoes,2001,534.0,32710.0,16.59166666666667,10,328633.0,116
australia,potatoes,2001,534.0,32710.0,16.59166666666667,10,328633.0,116
australia,"rice, paddy",2001,534.0,32710.0,16.59166666666667,10,93071.0,27
australia,"rice, paddy",2001,534.0,32710.0,16.59166666666667,10,93071.0,27
australia,"rice, paddy",2001,534.0,32710.0,16.59166666666667,10,93071.0,27
australia,"rice, paddy",2001,534.0,32710.0,16.59166666666667,10,93071.0,27
australia,"rice, paddy",2001,534.0,32710.0,16.59166666666667,10,93071.0,27
australia,"rice, paddy",2001,534.0,32710.0,16.59166666666667,10,93071.0,27
australia,sorghum,2001,534.0,32710.0,16.59166666666667,10,25539.0,83
australia,sorghum,2001,534.0,32710.0,16.59166666666667,10,25539.0,83
australia,sorghum,2001,534.0,32710.0,16.59166666666667,10,25539.0,83
australia,sorghum,2001,534.0,32710.0,16.59166666666667,10,25539.0,83
australia,sorghum,2001,534.0,32710.0,16.59166666666667,10,25539.0,83
australia,sorghum,2001,534.0,32710.0,16.59166666666667,10,25539.0,83
australia,soybeans,2001,534.0,32710.0,16.59166666666667,10,14626.0,236
australia,soybeans,2001,534.0,32710.0,16.59166666666667,10,14626.0,236
australia,soybeans,2001,534.0,32710.0,16.59166666666667,10,14626.0,236
australia,soybeans,2001,534.0,32710.0,16.59166666666667,10,14626.0,236
australia,soybeans,2001,534.0,32710.0,16.59166666666667,10,14626.0,236
australia,soybeans,2001,534.0,32710.0,16.59166666666667,10,14626.0,236
australia,sweet potatoes,2001,534.0,32710.0,16.59166666666667,10,333333.0,122
australia,sweet potatoes,2001,534.0,32710.0,16.59166666666667,10,333333.0,122
australia,sweet potatoes,2001,534.0,32710.0,16.59166666666667,10,333333.0,122
australia,sweet potatoes,2001,534.0,32710.0,16.59166666666667,10,333333.0,122
australia,sweet potatoes,2001,534.0,32710.0,16.59166666666667,10,333333.0,122
australia,sweet potatoes,2001,534.0,32710.0,16.59166666666667,10,333333.0,122
australia,wheat,2001,534.0,32710.0,16.59166666666667,10,18209.0,15
australia,wheat,2001,534.0,32710.0,16.59166666666667,10,18209.0,15
australia,wheat,2001,534.0,32710.0,16.59166666666667,10,18209.0,15
australia,wheat,2001,534.0,32710.0,16.59166666666667,10,18209.0,15
australia,wheat,2001,534.0,32710.0,16.59166666666667,10,18209.0,15
australia,wheat,2001,534.0,32710.0,16.59166666666667,10,18209.0,15
australia,maize,2002,534.0,26651.0,16.676666666666666,10,54929.0,56
australia,maize,2002,534.0,26651.0,16.676666666666666,10,54929.0,56
australia,maize,2002,534.0,26651.0,16.676666666666666,10,54929.0,56
australia,maize,2002,534.0,26651.0,16.676666666666666,10,54929.0,56
australia,maize,2002,534.0,26651.0,16.676666666666666,10,54929.0,56
australia,maize,2002,534.0,26651.0,16.676666666666666,10,54929.0,56
australia,potatoes,2002,534.0,26651.0,16.676666666666666,10,351358.0,116
australia,potatoes,2002,534.0,26651.0,16.676666666666666,10,351358.0,116
australia,potatoes,2002,534.0,26651.0,16.676666666666666,10,351358.0,116
australia,potatoes,2002,534.0,26651.0,16.676666666666666,10,351358.0,116
australia,potatoes,2002,534.0,26651.0,16.676666666666666,10,351358.0,116
australia,potatoes,2002,534.0,26651.0,16.676666666666666,10,351358.0,116
australia,"rice, paddy",2002,534.0,26651.0,16.676666666666666,10,82580.0,27
australia,"rice, paddy",2002,534.0,26651.0,16.676666666666666,10,82580.0,27
australia,"rice, paddy",2002,534.0,26651.0,16.676666666666666,10,82580.0,27
australia,"rice, paddy",2002,534.0,26651.0,16.676666666666666,10,82580.0,27
australia,"rice, paddy",2002,534.0,26651.0,16.676666666666666,10,82580.0,27
australia,"rice, paddy",2002,534.0,26651.0,16.676666666666666,10,82580.0,27
australia,sorghum,2002,534.0,26651.0,16.676666666666666,10,24561.0,83
australia,sorghum,2002,534.0,26651.0,16.676666666666666,10,24561.0,83
australia,sorghum,2002,534.0,26651.0,16.676666666666666,10,24561.0,83
australia,sorghum,2002,534.0,26651.0,16.676666666666666,10,24561.0,83
australia,sorghum,2002,534.0,26651.0,16.676666666666666,10,24561.0,83
australia,sorghum,2002,534.0,26651.0,16.676666666666666,10,24561.0,83
australia,soybeans,2002,534.0,26651.0,16.676666666666666,10,19487.0,236
australia,soybeans,2002,534.0,26651.0,16.676666666666666,10,19487.0,236
australia,soybeans,2002,534.0,26651.0,16.676666666666666,10,19487.0,236
australia,soybeans,2002,534.0,26651.0,16.676666666666666,10,19487.0,236
australia,soybeans,2002,534.0,26651.0,16.676666666666666,10,19487.0,236
australia,soybeans,2002,534.0,26651.0,16.676666666666666,10,19487.0,236
australia,sweet potatoes,2002,534.0,26651.0,16.676666666666666,10,347368.0,122
australia,sweet potatoes,2002,534.0,26651.0,16.676666666666666,10,347368.0,122
australia,sweet potatoes,2002,534.0,26651.0,16.676666666666666,10,347368.0,122
australia,sweet potatoes,2002,534.0,26651.0,16.676666666666666,10,347368.0,122
australia,sweet potatoes,2002,534.0,26651.0,16.676666666666666,10,347368.0,122
australia,sweet potatoes,2002,534.0,26651.0,16.676666666666666,10,347368.0,122
australia,wheat,2002,534.0,26651.0,16.676666666666666,10,21076.0,15
australia,wheat,2002,534.0,26651.0,16.676666666666666,10,21076.0,15
australia,wheat,2002,534.0,26651.0,16.676666666666666,10,21076.0,15
australia,wheat,2002,534.0,26651.0,16.676666666666666,10,21076.0,15
australia,wheat,2002,534.0,26651.0,16.676666666666666,10,21076.0,15
australia,wheat,2002,534.0,26651.0,16.676666666666666,10,21076.0,15
australia,maize,2004,534.0,36276.0,16.648333333333333,10,56326.0,56
australia,maize,2004,534.0,36276.0,16.648333333333333,10,56326.0,56
australia,maize,2004,534.0,36276.0,16.648333333333333,10,56326.0,56
australia,maize,2004,534.0,36276.0,16.648333333333333,10,56326.0,56
australia,maize,2004,534.0,36276.0,16.648333333333333,10,56326.0,56
australia,maize,2004,534.0,36276.0,16.648333333333333,10,56326.0,56
australia,potatoes,2004,534.0,36276.0,16.648333333333333,10,362787.0,116
australia,potatoes,2004,534.0,36276.0,16.648333333333333,10,362787.0,116
australia,potatoes,2004,534.0,36276.0,16.648333333333333,10,362787.0,116
australia,potatoes,2004,534.0,36276.0,16.648333333333333,10,362787.0,116
australia,potatoes,2004,534.0,36276.0,16.648333333333333,10,362787.0,116
australia,potatoes,2004,534.0,36276.0,16.648333333333333,10,362787.0,116
australia,"rice, paddy",2004,534.0,36276.0,16.648333333333333,10,83305.0,27
australia,"rice, paddy",2004,534.0,36276.0,16.648333333333333,10,83305.0,27
australia,"rice, paddy",2004,534.0,36276.0,16.648333333333333,10,83305.0,27
australia,"rice, paddy",2004,534.0,36276.0,16.648333333333333,10,83305.0,27
australia,"rice, paddy",2004,534.0,36276.0,16.648333333333333,10,83305.0,27
australia,"rice, paddy",2004,534.0,36276.0,16.648333333333333,10,83305.0,27
australia,sorghum,2004,534.0,36276.0,16.648333333333333,10,27367.0,83
australia,sorghum,2004,534.0,36276.0,16.648333333333333,10,27367.0,83
australia,sorghum,2004,534.0,36276.0,16.648333333333333,10,27367.0,83
australia,sorghum,2004,534.0,36276.0,16.648333333333333,10,27367.0,83
australia,sorghum,2004,534.0,36276.0,16.648333333333333,10,27367.0,83
australia,sorghum,2004,534.0,36276.0,16.648333333333333,10,27367.0,83
australia,soybeans,2004,534.0,36276.0,16.648333333333333,10,22136.0,236
australia,soybeans,2004,534.0,36276.0,16.648333333333333,10,22136.0,236
australia,soybeans,2004,534.0,36276.0,16.648333333333333,10,22136.0,236
australia,soybeans,2004,534.0,36276.0,16.648333333333333,10,22136.0,236
australia,soybeans,2004,534.0,36276.0,16.648333333333333,10,22136.0,236
australia,soybeans,2004,534.0,36276.0,16.648333333333333,10,22136.0,236
australia,sweet potatoes,2004,534.0,36276.0,16.648333333333333,10,333333.0,122
australia,sweet potatoes,2004,534.0,36276.0,16.648333333333333,10,333333.0,122
australia,sweet potatoes,2004,534.0,36276.0,16.648333333333333,10,333333.0,122
australia,sweet potatoes,2004,534.0,36276.0,16.648333333333333,10,333333.0,122
australia,sweet potatoes,2004,534.0,36276.0,16.648333333333333,10,333333.0,122
australia,sweet potatoes,2004,534.0,36276.0,16.648333333333333,10,333333.0,122
australia,wheat,2004,534.0,36276.0,16.648333333333333,10,19998.0,15
australia,wheat,2004,534.0,36276.0,16.648333333333333,10,19998.0,15
australia,wheat,2004,534.0,36276.0,16.648333333333333,10,19998.0,15
australia,wheat,2004,534.0,36276.0,16.648333333333333,10,19998.0,15
australia,wheat,2004,534.0,36276.0,16.648333333333333,10,19998.0,15
australia,wheat,2004,534.0,36276.0,16.648333333333333,10,19998.0,15
australia,maize,2005,534.0,34310.0,16.798333333333336,10,57983.0,56
australia,maize,2005,534.0,34310.0,16.798333333333336,10,57983.0,56
australia,maize,2005,534.0,34310.0,16.798333333333336,10,57983.0,56
australia,maize,2005,534.0,34310.0,16.798333333333336,10,57983.0,56
australia,maize,2005,534.0,34310.0,16.798333333333336,10,57983.0,56
australia,maize,2005,534.0,34310.0,16.798333333333336,10,57983.0,56
australia,potatoes,2005,534.0,34310.0,16.798333333333336,10,344117.0,116
australia,potatoes,2005,534.0,34310.0,16.798333333333336,10,344117.0,116
australia,potatoes,2005,534.0,34310.0,16.798333333333336,10,344117.0,116
australia,potatoes,2005,534.0,34310.0,16.798333333333336,10,344117.0,116
australia,potatoes,2005,534.0,34310.0,16.798333333333336,10,344117.0,116
australia,potatoes,2005,534.0,34310.0,16.798333333333336,10,344117.0,116
australia,"rice, paddy",2005,534.0,34310.0,16.798333333333336,10,66168.0,27
australia,"rice, paddy",2005,534.0,34310.0,16.798333333333336,10,66168.0,27
australia,"rice, paddy",2005,534.0,34310.0,16.798333333333336,10,66168.0,27
australia,"rice, paddy",2005,534.0,34310.0,16.798333333333336,10,66168.0,27
australia,"rice, paddy",2005,534.0,34310.0,16.798333333333336,10,66168.0,27
australia,"rice, paddy",2005,534.0,34310.0,16.798333333333336,10,66168.0,27
australia,sorghum,2005,534.0,34310.0,16.798333333333336,10,26629.0,83
australia,sorghum,2005,534.0,34310.0,16.798333333333336,10,26629.0,83
australia,sorghum,2005,534.0,34310.0,16.798333333333336,10,26629.0,83
australia,sorghum,2005,534.0,34310.0,16.798333333333336,10,26629.0,83
australia,sorghum,2005,534.0,34310.0,16.798333333333336,10,26629.0,83
australia,sorghum,2005,534.0,34310.0,16.798333333333336,10,26629.0,83
australia,soybeans,2005,534.0,34310.0,16.798333333333336,10,16810.0,236
australia,soybeans,2005,534.0,34310.0,16.798333333333336,10,16810.0,236
australia,soybeans,2005,534.0,34310.0,16.798333333333336,10,16810.0,236
australia,soybeans,2005,534.0,34310.0,16.798333333333336,10,16810.0,236
australia,soybeans,2005,534.0,34310.0,16.798333333333336,10,16810.0,236
australia,soybeans,2005,534.0,34310.0,16.798333333333336,10,16810.0,236
australia,sweet potatoes,2005,534.0,34310.0,16.798333333333336,10,336000.0,122
australia,sweet potatoes,2005,534.0,34310.0,16.798333333333336,10,336000.0,122
australia,sweet potatoes,2005,534.0,34310.0,16.798333333333336,10,336000.0,122
australia,sweet potatoes,2005,534.0,34310.0,16.798333333333336,10,336000.0,122
australia,sweet potatoes,2005,534.0,34310.0,16.798333333333336,10,336000.0,122
australia,sweet potatoes,2005,534.0,34310.0,16.798333333333336,10,336000.0,122
australia,wheat,2005,534.0,34310.0,16.798333333333336,10,16348.0,15
australia,wheat,2005,534.0,34310.0,16.798333333333336,10,16348.0,15
australia,wheat,2005,534.0,34310.0,16.798333333333336,10,16348.0,15
australia,wheat,2005,534.0,34310.0,16.798333333333336,10,16348.0,15
australia,wheat,2005,534.0,34310.0,16.798333333333336,10,16348.0,15
australia,wheat,2005,534.0,34310.0,16.798333333333336,10,16348.0,15
australia,maize,2006,534.0,35900.0,16.693333333333335,10,53856.0,56
australia,maize,2006,534.0,35900.0,16.693333333333335,10,53856.0,56
australia,maize,2006,534.0,35900.0,16.693333333333335,10,53856.0,56
australia,maize,2006,534.0,35900.0,16.693333333333335,10,53856.0,56
australia,maize,2006,534.0,35900.0,16.693333333333335,10,53856.0,56
australia,maize,2006,534.0,35900.0,16.693333333333335,10,53856.0,56
australia,potatoes,2006,534.0,35900.0,16.693333333333335,10,354317.0,116
australia,potatoes,2006,534.0,35900.0,16.693333333333335,10,354317.0,116
